Date,Portfolio Value,Total Invested,Cumulative Return
2024-10-25,51761.5422288354,39000.0,0.32721903150860004
2024-11-01,51281.119884343,39000.0,0.3149005098549488
2024-11-08,52431.25968450199,39000.0,0.3443912739615894
2024-11-15,50607.236094791326,39000.0,0.2976214383279827
2024-11-22,52240.67185097525,39000.0,0.3395044064352629
2024-11-29,53702.56327383878,40500.0,0.32598921663799457
2024-12-06,54118.27240710304,40500.0,0.3362536396815565
2024-12-13,54236.949722812074,40500.0,0.33918394377313765
2024-12-20,53288.23332800693,40500.0,0.31575884760510936
2024-12-27,54976.302643635005,42000.0,0.3089595867532144
2025-01-03,54950.93106909835,42000.0,0.30835550164519876
2025-01-10,54625.361802746746,42000.0,0.30060385244635107
2025-01-17,55717.3049956428,42000.0,0.32660249989625717
2025-01-24,56710.67591278089,42000.0,0.35025418839954503
2025-01-31,58046.98423462163,43500.0,0.3344134306809571
2025-02-07,58499.01197910796,43500.0,0.34480487308294167
2025-02-14,59483.402352527264,43500.0,0.3674345368397072
2025-02-21,59349.27291166283,43500.0,0.3643511014175364
2025-02-28,59497.41157916999,45000.0,0.32216470175933304
2025-03-07,59049.49387947192,45000.0,0.312210975099376
2025-03-14,58886.028468773264,45000.0,0.30857841041718365
2025-03-21,59291.974328974,45000.0,0.31759942953275555
2025-03-28,60742.09119982052,46500.0,0.3062815311789359
2025-04-04,57472.87728438826,46500.0,0.2359758555782422
2025-04-11,60730.23575054981,46500.0,0.30602657528064103
2025-04-18,61066.173914891384,46500.0,0.31325105193314806
2025-04-25,63967.77374810894,48000.0,0.332661953085603
2025-05-02,65834.27838194587,49500.0,0.32998542185749236
