Date,Portfolio Value,Total Invested,Cumulative Return
2024-03-22,36868.23426541324,30000.0,0.22894114218044123
2024-03-29,37272.391732169905,30000.0,0.24241305773899682
2024-04-05,37808.54206295335,30000.0,0.26028473543177827
2024-04-12,37773.9625251088,30000.0,0.2591320841702933
2024-04-19,37230.383563558724,30000.0,0.24101278545195745
2024-04-26,37472.23269602875,30000.0,0.2490744232009582
2024-05-03,37387.07537000696,30000.0,0.2462358456668987
2024-05-10,38150.1935863845,30000.0,0.27167311954615
2024-05-17,38936.9653246036,30000.0,0.29789884415345347
2024-05-24,38484.64257197381,30000.0,0.2828214190657937
2024-05-31,44182.168413996624,36000.0,0.22728245594435065
2024-06-07,44433.7042632808,36000.0,0.23426956286891112
2024-06-14,45519.91595685072,36000.0,0.26444210991251993
2024-06-21,45548.35924260842,36000.0,0.2652322011835673
2024-06-28,45478.20420179826,36000.0,0.2632834500499517
2024-07-05,46724.408341505914,36000.0,0.2979002317084976
2024-07-12,47002.1751153761,36000.0,0.3056159754271139
2024-07-19,46055.815535257134,36000.0,0.27932820931269814
2024-07-26,45496.58180055057,36000.0,0.26379393890418257
2024-08-02,45340.3429345556,36000.0,0.2594539704043222
2024-08-09,45322.96236805501,36000.0,0.2589711768904169
2024-08-16,47113.89472454255,36000.0,0.30871929790395974
2024-08-23,47430.39614660019,36000.0,0.3175110040722276
2024-08-30,47220.25646266446,36000.0,0.31167379062956835
2024-09-06,45986.508159343255,36000.0,0.2774030044262015
2024-09-13,47891.9133509472,36000.0,0.3303309264152
2024-09-20,48521.20005425441,36000.0,0.3478111126181781
2024-09-27,54956.50704096692,42000.0,0.3084882628801648
2024-10-04,54888.75832057877,42000.0,0.30687519810901825
2024-10-11,55167.59012330293,42000.0,0.31351405055483167
2024-10-18,55895.03703060611,42000.0,0.33083421501443117
2024-10-25,55999.03283173329,42000.0,0.33331030551745927
2024-11-01,55501.552682538844,42000.0,0.3214655400604487
2024-11-08,56393.77715929954,42000.0,0.3427089799833224
2024-11-15,54303.671471380876,42000.0,0.29294455884240184
2024-11-22,56196.628950952174,42000.0,0.3380149750226708
2024-11-29,56052.453154197,42000.0,0.3345822179570714
2024-12-06,56426.98704649163,42000.0,0.3434996915831341
2024-12-13,56584.45929848144,42000.0,0.3472490309162247
2024-12-20,55700.97728514726,42000.0,0.32621374488445853
2024-12-27,55807.63539024955,42000.0,0.32875322357737014
2025-01-03,55863.56751483632,42000.0,0.33008494082943624
2025-01-10,55732.855238215474,42000.0,0.3269727437670351
2025-01-17,56672.58256552178,42000.0,0.3493472039409947
2025-01-24,57760.1537153715,42000.0,0.37524175512789293
2025-01-31,63746.8601194187,48000.0,0.3280595858212229
2025-02-07,64446.881053025776,48000.0,0.34264335527137035
2025-02-14,65421.76252227016,48000.0,0.36295338588062837
2025-02-21,65487.032300699735,48000.0,0.3643131729312445
2025-02-28,63972.59804889089,48000.0,0.3327624593518935
2025-03-07,63770.40385694876,48000.0,0.3285500803530992
2025-03-14,63982.92820751379,48000.0,0.3329776709898706
2025-03-21,64467.71249103008,48000.0,0.34307734356312664
2025-03-28,64620.31956052713,48000.0,0.34625665751098195
2025-04-04,61853.870932557045,48000.0,0.28862231109493847
2025-04-11,65189.77089222454,48000.0,0.3581202269213445
2025-04-18,65809.27360747194,48000.0,0.37102653348899883
2025-04-25,67030.26659701785,48000.0,0.39646388743787186
2025-05-02,73402.80945453077,54000.0,0.35931128619501423
