Date,GLD,QQQ,SCHD,SPY,TLTW,fed_rate
2020-12-18,176.44000244140625,301.4202880859375,19.724773406982425,347.6219787597656,,0.05
2020-12-25,176.35000610351562,301.47967529296875,19.69083976745605,347.4525451660156,,0.05
2021-01-01,178.36000061035156,305.5505065917969,19.78647232055664,352.047607421875,,0.09
2021-01-08,173.33999633789062,310.7024841308594,20.280054092407227,358.99658203125,,0.09
2021-01-15,171.1300048828125,303.7196655273437,20.32015419006348,353.7613220214844,,0.09
2021-01-22,173.89999389648438,316.9256591796875,20.273881912231445,360.52197265625,,0.09
2021-01-29,172.61000061035156,306.34918212890625,19.607545852661133,348.4600830078125,,0.09
2021-02-05,169.80999755859375,322.7105712890625,20.36951446533203,365.0699768066406,,0.09
2021-02-12,170.69000244140625,327.667724609375,20.674917221069336,369.7120971679688,,0.09
2021-02-19,167.00999450683594,322.3794860839844,20.912452697753903,367.2545166015625,,0.09
2021-02-26,161.80999755859375,305.9400939941406,20.795228958129883,358.1490783691406,,0.09
2021-03-05,159.13999938964844,300.6226501464844,21.646657943725582,361.2282104492188,,0.09
2021-03-12,161.49000549316406,307.2257080078125,22.380857467651367,371.0492248535156,,0.09
2021-03-19,163.24000549316406,304.9662475585937,22.20502471923828,367.937744140625,,0.09
2021-03-26,162.24000549316406,308.1402893066406,22.887540817260746,374.0782165527344,,0.09
2021-04-02,161.97999572753906,316.4971618652344,22.77880477905273,378.45220947265625,,0.09
2021-04-09,163.27000427246094,328.7252197265625,23.070837020874023,388.73040771484375,,0.09
2021-04-16,166.35000610351562,333.5033264160156,23.359769821166992,394.1812133789063,,0.09
2021-04-23,166.39999389648438,330.9777526855469,23.288312911987305,393.6900024414063,,0.09
2021-04-30,165.66000366210938,329.5832824707031,23.154720306396484,394.2190551757813,,0.09
2021-05-07,171.58999633789062,325.8876037597656,24.049470901489254,398.7724609375,,0.09
2021-05-14,172.69000244140625,318.2718811035156,24.033937454223636,393.538818359375,,0.09
2021-05-21,176.0399932861328,318.8764343261719,23.863061904907227,391.9895935058594,,0.09
2021-05-28,178.3800048828125,325.624267578125,23.90034484863281,396.8075256347656,,0.09
2021-06-04,177.16000366210938,327.2528076171875,24.1240348815918,399.2259521484375,,0.09
2021-06-11,175.74000549316406,332.75244140625,24.024620056152344,400.8412780761719,,0.09
2021-06-18,164.92999267578125,334.10791015625,22.98074150085449,393.2530822753906,,0.09
2021-06-25,166.58999633789062,341.1633605957031,23.462289810180664,404.3325805664063,,0.09
2021-07-02,167.2899932861328,350.1254272460937,23.63316345214844,411.0712890625,,0.09
2021-07-09,169.2100067138672,352.43914794921875,23.620737075805664,412.7773132324219,,0.09
2021-07-16,169.41000366210938,349.1100158691406,23.44054412841797,408.81549072265625,,0.09
2021-07-23,168.55999755859375,359.4584350585937,23.55238914489746,416.9664916992188,,0.09
2021-07-30,169.82000732421875,355.91455078125,23.645591735839844,415.6111450195313,,0.09
2021-08-06,164.63999938964844,359.3119506835937,23.78539657592773,419.3833618164063,,0.09
2021-08-13,166.38999938964844,360.06378173828125,24.17995262145996,422.63421630859375,,0.09
2021-08-20,166.6999969482422,358.99957275390625,23.897239685058597,420.2078857421875,,0.09
2021-08-27,170.19000244140625,367.1122741699219,24.15199279785156,426.7381591796875,,0.09
2021-09-03,171.05999755859375,372.5110473632813,24.16752815246582,429.4202880859375,,0.09
2021-09-10,167.17999267578125,367.6492309570313,23.620737075805664,422.1792907714844,,0.09
2021-09-17,163.77000427246094,364.9546813964844,23.47161293029785,419.69049072265625,,0.09
2021-09-24,163.3000030517578,364.8707275390625,23.43743896484375,422.0770568847656,,0.09
2021-10-01,164.58999633789062,352.0186767578125,23.372194290161133,412.8826293945313,,0.08
2021-10-08,164.22999572753906,352.9764709472656,23.626951217651367,416.3245849609375,,0.08
2021-10-15,165.3300018310547,360.58013916015625,23.922094345092773,423.9406433105469,,0.08
2021-10-22,167.77000427246094,365.6232604980469,24.232770919799805,430.8341064453125,,0.08
2021-10-29,166.64999389648438,377.361083984375,24.080537796020508,436.6626586914063,,0.08
2021-11-05,169.83999633789062,389.5680847167969,24.5092716217041,445.4861755371094,,0.08
2021-11-12,174.4499969482422,385.7564697265625,24.586936950683597,444.28814697265625,,0.08
2021-11-19,172.61000061035156,394.8359069824219,24.2824764251709,445.8285217285156,,0.08
2021-11-26,166.85000610351562,382.3358154296875,24.01218605041504,436.3963317871094,,0.08
2021-12-03,166.6300048828125,374.4486389160156,23.87238502502441,431.1192932128906,,0.08
2021-12-10,166.5800018310547,388.9914855957031,24.513540267944336,447.5874328613281,,0.08
2021-12-17,167.8000030517578,376.1883239746094,24.616884231567383,438.7882080078125,,0.08
2021-12-24,168.97000122070312,388.4216613769531,24.926902770996094,449.02630615234375,,0.08
2021-12-31,170.9600067138672,389.3316955566406,25.31208229064941,453.1864929199219,,0.08
2022-01-07,167.75,371.7268981933594,25.568862915039062,444.7231750488281,,0.08
2022-01-14,169.6699981689453,371.8737182617188,25.587656021118164,443.41595458984375,,0.08
2022-01-21,171.08999633789062,344.1600341796875,24.31938743591309,417.9017333984375,,0.08
2022-01-28,167.10000610351562,344.26763916015625,24.447778701782227,421.6897888183594,,0.08
2022-02-04,168.86000061035156,350.34478759765625,24.59496116638184,428.13031005859375,,0.08
2022-02-11,173.80999755859375,339.6292419433594,24.385149002075195,420.2680969238281,,0.08
